,pearson_r
TMC4,0.2144062108391165
TCEA3,0.21439547121085195
KHDC4,0.21439107187905643
IGHA2,0.21434783386141412
MRPL20,0.21430724908427629
NLRC4,0.21426999638714783
COL17A1,0.21424750587065827
AP3S1,0.21395069135601916
HGS,0.2138242117979701
ADAM12,0.21379221006583662
DYRK1B,0.2137546944527795
TRMT2A,0.21374923708368754
NUDT22,0.2137484275516359
PLIN3,0.21364764283804
MRPS34,0.21357735435862746
RER1,0.21357173046992997
NACA3P,0.21339436237559803
LPAR2,0.21338906292044002
MILIP,0.21330051171676398
ST6GALNAC4,0.21329253034191983
DOLK,0.21324744093429002
CFAP298,0.21323468479475036
CCND2,0.21309595916170956
ATAD3B,0.2130888378054161
IKZF3,0.2130816283499511
NUDC,0.21307901843047106
DCPS,0.21297031705713784
SLC27A1,0.21296988598862754
CNN2,0.21294007541419088
RPL15,0.21292477519440864
ATP6V1E1,0.21270877844283237
C1S,0.21269974766206928
CRMP1,0.21261979758235974
MKNK1,0.2124581275068658
PAAF1,0.21242228758577833
VIM,0.21240476712789128
CD53,0.21225961349204156
TRABD,0.21204045400891103
GTF2F2,0.21200428973833627
PKP2,0.2118858055394275
SNHG17,0.2118695965670707
STYXL1,0.2118579127486664
MYDGF,0.21184999180609287
CD2BP2,0.21184556405363708
APEX1,0.2118112303148493
KCNV1,0.21172500045312737
NRBP2,0.21171606172491975
SLC39A1,0.21168462728058923
SNRPC,0.21161746813313131
ALKBH7,0.2115100869820685
FAT2,0.211415416583941
C17orf100,0.21133382601307021
HLA-K,0.21130026725841664
HPS1,0.2112923689249594
MAST3,0.2112695077752547
SUPT5H,0.21121783236923464
YWHAZ,0.21118341322521525
TLR5,0.21117415016167382
COPS6,0.21112631018621603
HAUS5,0.2110656102968446
PLSCR1,0.21100186575395188
PTPN7,0.21098720236946564
EXOSC8,0.21092914472882515
FEZ2,0.21092401002311567
TRBC2,0.21091778026697663
THOC7,0.21084852074036942
ING1,0.21083273828180984
ISLR,0.2106809229753668
ZNF414,0.2106661257147194
ATAD3A,0.210660939991532
STX3,0.2106267982264683
IQSEC3,0.21059311456577734
LEMD2,0.21053200740212566
OVOL2,0.21052447298455698
RBM34,0.21045316502034417
UQCC3,0.21044981253235454
TAS1R3,0.21029707532830455
LINC01558,0.21027749499733686
CYBB,0.21019156129733366
GPATCH3,0.21017024585911992
ANKRD10,0.2101460942069191
ALCAM,0.21007208357800036
FIBCD1,0.20998523471357533
NANOS1,0.20991889830055835
MAPK3,0.209890761016232
ENTPD3,0.20988798697459826
ZMIZ2,0.2098844348370466
TPM4,0.20986218668637704
SLIT2,0.209825879758229
MNMIP1,0.2098062443970998
ARID5A,0.2098005584621499
FAM98C,0.20977879807893415
EHF,0.20973887697634763
TMBIM1,0.20967624723171635
ABCC10,0.20965756915610897
PDZD7,0.20963743708617263
ZNF653,0.2095956171888572
RRAGC,0.20957911964982784
RPP40,0.20949226424508127
CCDC102A,0.20947589275139095
TFAP4,0.20943252312049948
IGF2,0.20943132172188045
MAL,0.20922985780172573
FAM234A,0.20920059662386348
FAHD1,0.20918695573199786
ANO7,0.20915501048363838
CEACAM1,0.20912476330135252
SH2D5,0.20911194461909752
CLASRP,0.20907135714204333
LINC01127,0.20901558868984033
TP53,0.2089830696840699
MAGIX,0.20891792252987812
ZNF503,0.20869577945486809
CHGB,0.20864629709744253
PSMA3,0.20858101109377214
ACTRT3,0.20855929172574503
PABPC1L,0.20849764397164397
KLHL35,0.20843446412215685
CNTNAP1,0.20841356554867854
TCF7,0.20836997527034964
CAV1,0.20836004354083937
CIAO3,0.20835212572591544
RAB13,0.20825618688981662
GINS1,0.20817386085598363
NOL12,0.20815416400754794
PLA2G15,0.20813439827044133
TMEM130,0.20796352817809485
TBCA,0.20790658159864786
MOB3A,0.20780408300285672
STOML2,0.20777678036186273
SELENOO,0.2076348162729399
RARRES1,0.2076113209501225
TRIM59,0.20752621212745234
CD274,0.20752385835327453
FAAH2,0.20752130506282698
BORCS6,0.20744781360361672
PET100,0.20735275651386487
VSIG10,0.20733468388149884
ZNF672,0.2073144425074552
GABBR2,0.20730045256851184
TCP11L1,0.20726214076520375
TP53RK,0.20720748092552804
IFI27L1,0.2072047468408946
RAD51B,0.20718207871288324
MIS18A,0.2071318630539892
AOPEP,0.20704027732859337
CD27-AS1,0.20694543645096541
ESS2,0.2069390069784496
GPRC5A,0.20691257910682534
DGUOK-AS1,0.20682472825232653
MED18,0.2068191068587158
TTC7A,0.206810171626634
TRAC,0.20673253830262894
CA13,0.2064610668430846
LUC7L,0.20639861651383495
EIF3E,0.20628500959277415
XRCC6,0.20620441321017252
RITA1,0.20615463538557566
AURKB,0.20611540986037563
PLXNC1,0.20607497407657782
AURKC,0.20606145156485223
SELL,0.20604319999113527
FABP5,0.20582846246005934
ZNHIT1,0.20573547929691371
TMEM9,0.20565747948391747
PPP1R1C,0.20552972996652277
KIAA1217,0.20530180990205774
FIRRM,0.20529778121838857
BACE2,0.20529738835350994
THAP7,0.2052152027805768
EI24,0.20513815387721915
CKS1B,0.20512384321302676
ECM1,0.20506589547952297
ZNF121,0.20492247705416797
MAP4K4,0.2047317515776081
PARP4,0.20467679660995833
FN3KRP,0.20458907323445946
RRP7A,0.2045590921033825
KCTD11,0.20455035079638856
DDX52,0.20453841999291297
MCTS1,0.2045117095040087
RIOX1,0.20444764050566663
HDAC7,0.20443019563225606
CIBAR1,0.2043569063878745
RAB4B,0.20431027165199628
METTL27,0.20430557876201932
LOC128966610,0.20430330537533745
SMG5,0.20427261197513655
GNB4,0.20416882766882802
SPATC1L,0.2040988612312089
PCDHB2,0.20408985209322636
ARHGAP19,0.20401137255222468
FCGR3A,0.2039782069696955
GABARAP,0.20397012870604514
TTLL3,0.20373849637024274
PTK2B,0.2037219910874349
EEF1A1P9,0.20369475756675084
LINC02977,0.20364559352982978
GALNT3,0.2035984146279763
DTX3L,0.20357700903694756
NDUFB10,0.20356101944895152
TMEM60,0.20352584772439425
RNF144A,0.20346646047174063
PDK3,0.20343955755525533
GRAMD2B,0.20341018268698702
DMWD,0.20335595655483457
SLC44A3,0.2032551642923678
HES6,0.2032059126058441
ZP3,0.20314282327115818
MOGS,0.20290332201930855
PIM2,0.20283999398730063
MRPL37,0.20283987994751207
PLPP5,0.20277321898485146
NDUFS6,0.20270292564840786
JTB,0.20269856019131255
TLE2,0.20252506342086424
IGFLR1,0.20248887315529351
UBE2C,0.2023905415183248
SLBP,0.2023487515384792
CBLN3,0.20233312536259257
KLF8,0.202277370960405
SUFU,0.20218050304802068
CLK2,0.20211091735345713
SLC39A4,0.20203970435040786
C21orf58,0.20198751704263987
KIAA1755,0.20196314732741452
CHP1P2,0.20183615587482995
SANBR,0.201829458858649
MYO6,0.2017752611679046
ARPC5,0.20174212280026246
AHSA1,0.20172653057473025
NDUFAF6,0.20170356993777191
TMEM259,0.20168323225833015
PDPN,0.20157979393110742
ATP5MK,0.20150011028748932
CDC123,0.20146829147436807
MELTF-AS1,0.20138635813638844
MESP1,0.20138044884880518
STIMATE,0.20132321205832207
CTLA4,0.20129617532715746
GPAA1,0.20122999121223914
RPL41P1,0.20122756828263422
DPP3,0.20121389765028422
MRPL57,0.20120441893321991
MYEF2,0.20119999183922604
NRIP1,0.20118257504291584
ORAI1,0.2011602241943201
FKBP10,0.20107369185506246
ZNF319,0.2009870347483481
CGN,0.2009847692725928
XYLT2,0.20089011151851185
ATP2B4,0.20087575223214504
B3GAT1,0.20081941739429082
TPT1-AS1,0.20072011384820965
NRCAM,0.20068741208380567
ATP8B4,0.20062573911302026
TBX19,0.2003441942458348
DEF8,0.2003410422087899
GNGT2,0.20026311552421064
ANKRD19P,0.2000911995212856
ITPK1,0.20005828783626445
SMIM10L2A,0.20004424877171278
DCHS2,0.19984824476548654
FBLN1,0.19980338351589003
BPGM,0.1997780201771601
GJA4,0.19976872862024234
GNB3,0.19973105410158778
GLS2,0.1996885949320618
PPP1R7,0.1996618000356838
DALRD3,0.19941960683193127
ACP6,0.19922227406146878
PIGU,0.19915292952033994
STAT1,0.1991381345219173
WDFY4,0.19888280397528843
CATSPER2,0.1987366345596896
SIGIRR,0.19869577477287031
CCNL2,0.19862117337085466
NUP62,0.19861179824717073
NSUN5P1,0.19858257810747737
C2CD4C,0.19848164566183044
LDAF1,0.1984643499283665
HPCAL4,0.1984517988594776
UBE2F,0.1982578429863735
LTBP2,0.19806750316585597
PABPC4L,0.19800576908563067
STMN2,0.1979202340364104
CHASERR,0.19788801648906457
ANKZF1,0.19787866186212977
ZNF576,0.19785662576072155
EIF3H,0.1978449844911286
CATSPERG,0.19781704882687534
ASPN,0.19770928175046812
RBM3,0.19758115894835132
HCG22,0.19754475489878767
SIRPB2,0.19751723520011155
IGFN1,0.19749951637649069
GJB4,0.1974465185501487
MMP17,0.19743010580537002
PEX39,0.19742839854209449
C1orf122,0.19731386845921903
MPC2,0.19729180333946
FZD1,0.1972009343960476
OGFRL1,0.19683058176028148
TMEM203,0.1967865993686018
SLC43A3,0.19671493163870055
DNM1,0.19665280161358042
ITGB7,0.19652725763539014
SIGLEC1,0.19652524088357523
DHPS,0.19650096631663486
RABEP2,0.19645757408685974
HYI,0.19645568621845363
COL22A1,0.19623292750582846
ZNRF2,0.19610531016764934
FBXW4,0.19609050510861736
FAAP100,0.19608658706773416
EDF1,0.19598813023374603
ROGDI,0.1959245564850585
HLA-E,0.19592234693329605
PPHLN1,0.19590374370545874
DCST2,0.19579334765138592
SPON2,0.19573694757049034
TMEM221,0.19568128093085851
ALOX12P2,0.1956458975700905
ACBD4,0.1955848551947663
TEAD2,0.19549164350962203
ASPSCR1,0.19543926610021242
ALDH16A1,0.1954271137678516
SIPA1L1,0.19524733438321967
AATF,0.1951767043518751
CBY1,0.1950747428805868
SNHG7,0.19505880353540828
BST2,0.1950275794425036
NUDCD3,0.19490041640733388
POFUT4,0.1948999536814682
WSCD1,0.1948093032369742
CD2,0.19462721288602605
DGKQ,0.19453341690486062
PGAP3,0.1944944975593907
TRIM27,0.19444396578302023
MECR,0.19438303584452363
WASH6P,0.19433044971982963
PPRC1,0.19432126436042743
SAMD4A,0.19431897606894033
TSKU,0.19428982557129826
INTS5,0.194243526696103
CENPK,0.19410031305990763
XKRX,0.19405551551186637
DDX27,0.19383017150944615
CTU2,0.19382960187464046
SUMO3,0.19382349214023964
PICK1,0.19382323957448308
CSF2RB,0.1937046165474446
RABAC1,0.19358236883141283
FBXW5,0.1934567431838849
CHD1L,0.19335570882167435
SAMHD1,0.193066117458904
LAMA3,0.19306604388345247
ANGPTL2,0.19295246584601838
DNAJC4,0.19293836871180503
RPS2P40,0.1929309513732021
RBMS2,0.19291856105801433
ECH1,0.19286888878608655
RIC8A,0.19273635986215018
CYP4F35P,0.19251580603160404
SIGLEC6,0.1924994802861695
TENM1,0.19232352925408355
ZFTA,0.19200841214688372
MIEN1,0.19199643028280483
SLC35E4,0.1919308361138043
TMEM154,0.1919208644962888
ZNF428,0.19189730186735685
METRNL,0.19185829759248443
SPSB2,0.19184285022651157
MVP-DT,0.1918132418138979
FOXS1,0.19180085462252325
WDHD1,0.1917831808428528
FLRT3,0.1917539267740076
TASL,0.1917145278392682
ZNF787,0.19170595645661762
SNHG11,0.1917013326401353
SLC25A43,0.19165515874408562
GTF2F1,0.19161122733368605
ADRA2A,0.1915353917874652
CYP24A1,0.19149887024114542
GRM4,0.19147070662566884
STEAP3,0.19145796509635596
KRABD3,0.1914198635471688
LINC00342,0.19132512127850423
ADAMTSL4,0.1911991583457886
CSGALNACT2,0.19118325741557704
ZDHHC8,0.19117272961312234
MED11,0.19109843842433052
NAA38,0.19102044984271832
METTL5,0.19101222730529333
MMP19,0.19099920517866426
SMIM26,0.19097606138010087
RAD23B,0.1908281614534695
BICC1,0.1907423218744991
CADM3,0.19071122512485958
CRACR2A,0.19061549871736036
GTF2H4,0.1905198139868346
SFRP4,0.19048110984956929
IFI44,0.1904371382979033
ADGRG2,0.19037709296147318
MPRIP,0.1903666428629844
DUSP11,0.19025643722935048
AQP5-AS1,0.1902441278815956
SHROOM3,0.19023390830148176
RNASEK,0.19021339023184158
GNL2,0.19009420597071186
ADRB2,0.19000452096383552
ARX,0.19000055530625437
KLHDC4,0.18962880125621515
PLOD3,0.18954493162781322
TP73,0.1894433996835813
PSMD8,0.18938062684160964
LINC02482,0.18928595038494628
SRGAP2C,0.18923659234863946
WDR18,0.18918331143086795
HLA-V,0.18912752261064464
NSMCE2,0.1890574405893615
TYRO3,0.18904648089526924
ZBTB45,0.188975810233181
ARFGAP2,0.1889379548291871
PTMS,0.18893031285631962
WDR77,0.1889234269342487
ACKR1,0.18891199435034398
MAG,0.18888720691994612
RECQL4,0.18883128212229192
PRMT1,0.18876280516773386
OSGIN2,0.18872431871512438
FRS3,0.18870953292689918
RTKN2,0.18861033005436476
PAX9,0.1883674349583839
PLXDC2,0.188291061898648
PLEKHM1,0.18818257968115815
SASH3,0.18810873037727588
GLYCTK,0.18805364560523086
TRIM38,0.18804973746758202
TLCD5,0.18795400612668675
SLC25A6,0.18785406004107782
HIGD2A,0.18781183436344778
FDPS,0.18780652158534752
TRDC,0.18760956760808403
CD7,0.18750327494420474
SERTAD2,0.18749434422671055
PLXND1,0.18743128427640676
TNFRSF4,0.1874266353685474
EVI2A,0.18740084879363245
LOC101928965,0.18738583429777592
RSRP1,0.1873222605974757
TMEM243,0.18724581944890745
CCN4,0.18721404305110065
TMEM68,0.18708718501434757
JPH1,0.18705170676226848
TPRKB,0.1869311503643242
PLXDC1,0.18689977324440768
CST7,0.18679519992179153
N4BP2L1,0.18652131859878426
SMIM24,0.18650387416691813
ZSCAN2,0.18639823698718136
GPR162,0.18637688059844343
RHBDD3,0.18633877004348037
WDR86,0.18617238143536985
ODAD2,0.18604620317945164
ATP5F1D,0.1860350968078708
LRRC61,0.1859071227770672
DCN,0.18584400101556675
NPY1R,0.1858043802718874
PCDH9,0.185734740309257
POSTN,0.18569256066964926
NAXE,0.18567524636690266
PRSS1,0.18555296570122018
IGBP1,0.18538925534837214
MDM2,0.18538561797522213
GPN1,0.18511702692987209
TMEM191A,0.1849587889887767
SFR1,0.18493573652279133
BYSL,0.18493209542528882
FST,0.18480008382268004
IKBIP,0.18465696637692458
ASB6,0.1844765701128239
CAP1,0.18443664290336764
APBA3,0.18442887200253294
TUBG1,0.1842587231082178
REXO4,0.18417758961973174
MAPK11,0.18409976346473175
PIAS4,0.18407559027998024
MGST3,0.18407167273917424
BHLHE41,0.1840224823876709
HTRA2,0.18399501648835256
NT5DC3,0.18384745073346626
SAXO4,0.1837293069473954
PRDX5,0.18364710977783769
ARMC9,0.18341460556814534
TNK2,0.18333323552094807
SPSB1,0.18315102475952522
MRPL2,0.18305268350258877
MRPL58,0.18299774997653576
PSAP,0.18297957550458496
GLUD1,0.1829584308691192
PTGIR,0.18286064787166548
KCNMB4,0.18283870714548978
SERTAD3,0.18276469464538184
PLIN5,0.18270909438058675
FIGNL1,0.18265418114174714
TRBV28,0.1826499026221992
MLST8,0.18253448496631813
MYOZ1,0.18251639691966265
C4B,0.18250571303965687
C2CD2L,0.18247626565998692
TMEM50A,0.1823411681026881
LIG1,0.18232902132922607
CASTOR1,0.18229283884799596
AMDHD2,0.18223684373199722
TUBA1C,0.18222766792577574
BTK,0.182178725357269
RNF227,0.18212013457166373
LRP11,0.1820478475605441
ALKAL1,0.18203252844640894
HMGN1,0.18200858969279965
GNPDA1,0.18194376850885302
WASHC1,0.18188210067228455
CORO1C,0.1818383464684269
PDCD1LG2,0.18176485390776434
DNM3,0.1817225396269605
MED10,0.18167728532062608
C4A,0.1816276567372219
SEMA4A,0.18155986954858452
GSDME,0.1815467118106758
IL2RB,0.18154668845757205
NCKAP1L,0.18143762021084614
C5AR1,0.1814148534153636
C6orf132,0.18132559693694456
RGS3,0.1812961717797093
GAR1,0.1812732312692341
PDCD2L,0.18124414393274657
H2AZ1,0.18122484237109845
NAT9,0.18119921532305225
ADRA1B,0.18114499181328572
RAB12,0.18104937106443234
EDNRA,0.1810181588515143
LAPTM4A,0.18097369776483976
RBFA,0.18092017196620877
TMEM14C,0.18087998598779187
ARL11,0.18081058555601623
SPOCK1,0.1807377754015769
IDUA,0.18068400374633914
TMEM62,0.18061861922465922
DDRGK1,0.18050876485124107
COA8,0.18044576625803826
GRIA3,0.1803756686068603
MYO3A,0.18037429956502726
RGL2,0.18036388655191865
RETREG2,0.180334722521457
FAM110C,0.18033304114055304
FRAT1,0.180255779534325
SNHG3,0.18019974637776034
ADGRE2,0.18019832905181912
NPEPL1,0.18016643601983034
NDUFB9,0.1801440513886978
COA4,0.18004692371684292
CCS,0.18001106352244595
RPL41,0.1800018554503478
MAST2,0.17997314087228902
ABT1,0.17996988283022936
MST1L,0.17985849786747923
MLLT11,0.17984825470925508
DPH7,0.17957498773087255
MRGBP,0.17956990488205407
NDUFA7,0.17955853259094195
APBB3,0.1794904565737377
ADAT3,0.17945533678458753
NECTIN2,0.17940346703282473
HP,0.17938819447360488
ZMIZ1-AS1,0.17932956257145954
NPAS3,0.17921894783198505
LAMP3,0.17921269739209655
SLC27A3,0.17921200973546778
TRIM28,0.17905549336324766
FPR1,0.17905020431036073
SLIT1,0.17894741199649158
PDGFRL,0.17889366053149988
HCAR1,0.17884002918587505
BRD9,0.17879196999434305
CERKL,0.17878210366787095
RHEX,0.17865034146201056
DUSP8,0.17861207519561945
MPP3,0.17856676687728196
PHB2,0.17854633225480102
YDJC,0.17854115817335345
FSTL4,0.17853558333564715
IL10RA,0.1784567908745705
INPP4A,0.17835977561466607
NAMPT,0.17829857564725796
GRIK3,0.17824033382005042
RPL39P3,0.17813434234387993
CENPU,0.17806584950828203
UBE2R2,0.17802555084172103
TGFB3,0.17801409042384989
POLL,0.17800721592203908
TTC9C,0.17798023356209386
TIGAR,0.17797983012770485
GEMIN7,0.17792196520574782
SPAG7,0.17785549860370675
ERH,0.17775923679622255
HEXIM1,0.17775893096051187
SLFN13,0.17772619757235109
PTS,0.17772074631893606
CTDSP1,0.17757778195578008
SIGMAR1,0.17756547460679947
COA6,0.17756256555117955
FBRS,0.17753481469500784
CES4A,0.17743718610511036
MYOCD,0.17736279827121526
LONP1,0.17728943355391222
HGSNAT,0.1772854161421487
CFD,0.17728377785313032
PRR15-DT,0.17727924193540096
OLFML2B,0.17722013565582162
CD47,0.1772168475303926
TTC39A,0.17720795411815427
ZNF165,0.17717096858809495
EHBP1,0.17711629881896235
TMEM255A,0.17710365582170126
SLC7A7,0.17701664320666302
NSUN5P2,0.17701290016032373
B4GALT7,0.17686330594615007
NSFL1C,0.17671157882004337
PPM1J,0.17667581617540468
PCDH1,0.17663433350657692
ATP13A1,0.17662604755058633
BRK1,0.17661333563767798
MVK,0.17648559048993712
MZT2A,0.1764737171423065
SLC35B2,0.17647252490165974
SELP,0.17633881416923913
CSPG5,0.17630300637192206
SFTPA2,0.17628769983542264
CYP27A1,0.17628140496137826
ATP13A2,0.17625524747342847
UBE2L3,0.1762244163890512
CTU1,0.17620668252096175
ZNF783,0.17617142251410328
WFDC2,0.17609021696438087
PCDH8,0.17603771757572803
ZBTB11-AS1,0.1760091938281089
CSF3R,0.17568669506836274
RGS2,0.17568442436180548
TM7SF2,0.17552986706898505
CYTH2,0.17531912003411795
FBLN2,0.17517872368636594
MITD1,0.17514332535262075
CLIC5,0.17509734426640747
ABHD4,0.17501298874721855
GGH,0.1748171627923045
ATRAID,0.1747904515848536
CNOT12,0.17472477766340455
IL1B,0.17468291768306898
ZSWIM7,0.17447094170081487
CDCA5,0.17442204629173938
KDF1,0.17441319110551842
TNFSF10,0.1743770381537636
NKRF,0.1743421121217001
SH2D2A,0.17433701737594992
WNT7B,0.17429970970842784
MCAT,0.17426245368481463
AFF2,0.17416962706297878
CDIPT,0.17412509125687722
MRPL24,0.17410828045363633
SARS2,0.1740941895972038
CRYZL2P,0.17401668904814596
FEN1,0.17400840781533602
DHX58,0.17367128695473733
CLN3,0.17358895931797225
MTAP,0.1735411088429186
PSD3,0.17342744856105324
PCLAF,0.17338537204452442
TMED3,0.17334645838925422
GDPD3,0.1732929296480769
ZBTB17,0.1731590543954311
CCDC71L,0.17313335603194335
CMSS1,0.1729653135690617
CCR2,0.17287895591608823
TRAF1,0.17280888456778642
WDR62,0.17279235300474932
LZTS1,0.1727856338510361
DIRAS1,0.17270663692708962
SH3PXD2A,0.17270218923655753
ITGBL1,0.17258398556018797
CCDC181,0.17256403157105285
ARPC1A,0.17255518410986687
MCTP2,0.17246588765243767
COX6B1,0.17226926598160314
E4F1,0.1721341507588935
CXXC1,0.17207985186450153
DDX19B,0.1719672436949005
TMEM240,0.1719218238553563
UTP14A,0.1719007068464503
TJP3,0.17187680534747465
ALDOC,0.17187408893001613
PRRT2,0.1718511084189941
VPS33A,0.17184695144428103
CPA3,0.1718165025468316
ARHGAP30,0.171794368433431
IP6K2,0.17176206512886627
HAS2,0.17172321287509648
LRRK2,0.17170986698911614
M1AP,0.17164039822518312
CRACDL,0.171537637428431
LINC00526,0.17153091170862475
CACTIN,0.1714085448286587
TTC38,0.17119596944387275
ARHGEF1,0.17118994332953913
LOC105376805,0.1711689633753348
PARAIL,0.1710224179244072
CD99P1,0.17097683230278188
SGMS2,0.17087254714343503
SNRNP70,0.1708109353858851
CBFB,0.1707170702171526
NTM,0.17062419694871145
MRPL21,0.1703627097261099
HARS1,0.17034588593805086
NDUFA2,0.17027791979955456
TNFSF13B,0.17025945598852305
KCTD14,0.17013901550364013
FAM32A,0.1701360458543887
GATD1-DT,0.17008968361403556
ANKHD1-EIF4EBP3,0.1700197623385176
SRPX,0.1700165688393148
TRD-AS1,0.1697397067828648
FAM3C,0.16970473186933688
TNFRSF9,0.1696975377537746
WRAP53,0.16953186050294541
UBE2B,0.1693552049560153
RAB11FIP4,0.1693457219627339
RPUSD2,0.16916903894985372
TMEM101,0.16913832613775281
LCN6,0.16911540819880963
SLC44A2,0.16905282569068333
PIGR,0.1690444899670686
HHIPL1,0.16903006815456906
KCNK13,0.16893056356063568
SPATA18,0.16890779043521406
COMMD6,0.1689053134914417
ADCY7,0.16880961255098467
UBE2A,0.16876809589878206
NCDN,0.16872026857259864
NIT1,0.16864347473556981
DNASE1L2,0.1686203459088568
POLE,0.16860446350012218
MED26,0.16860419907158805
EXPH5,0.1684363368771404
UTP11,0.16828896598658877
LCAT,0.16825934908535198
C21orf91,0.168252114484319
TRAPPC14,0.168247844390077
FUZ,0.16818214412550653
KLHL26,0.16783799525983034
ACAT2,0.1678334165903363
NUDT16L1,0.16783271325899843
SCX,0.1678068754261562
CAMSAP3,0.16758131834266962
SESN2,0.16749940373267758
CYB5R3,0.16745281881345372
MAL2,0.16742350383962712
GABBR1,0.16720814492466765
FTSJ1,0.16719649017110755
SEC23A,0.16697952542181407
POLR1D,0.1669333575554973
BFAR,0.1668736548670422
CPT1C,0.16683453166680035
COL9A2,0.16682075554192466
C3AR1,0.16665609639942516
SMURF2,0.16647031113841781
RET,0.1664226652661872
MSLN,0.16634870439362015
TGFB2,0.166182958521026
IL12RB1,0.16615595690124155
ANO8,0.16610239500926505
RAB15,0.16600155036369948
SCNN1D,0.1659808926462615
SCGB3A1,0.1658950803670069
COQ8B,0.16588748051301913
DSE,0.16582884764059208
STAT6,0.16580087961527729
SEMA3A,0.16577939342545275
ANKMY1,0.16567108007433018
FANCA,0.16566169178332038
HCLS1,0.16562852200166656
