ImmuneScore,StromalScore,ESTIMATEScore,PurityIndex,PHLDA3,sample_type,tumor,patient
-0.21129749813377938,0.3774687660510017,0.6839628795710262,-0.6839628795710262,5.772453178456683,01,1,TCGA-DJ-A3V9
-0.2024740902669847,0.4559855705974408,1.7459596470574,-1.7459596470574,5.874992705021078,01,1,TCGA-BJ-A18Z
-0.34684872470170625,0.21011593868732023,-2.3186663813712762,2.3186663813712762,4.150981130269016,01,1,TCGA-EM-A2OV
-0.3858382839106377,0.2417483905212267,-2.1601440463637087,2.1601440463637087,4.34076971704761,01,1,TCGA-EM-A3O8
-0.20962298480653746,0.4307379173158094,1.3771715334041446,-1.3771715334041446,5.883790469078136,01,1,TCGA-E8-A432
-0.10659553865435083,0.35666757990414943,1.080232714624847,-1.080232714624847,5.996723195160898,01,1,TCGA-E8-A436
-0.19494580919388438,0.3109859575556142,-0.06445371916235255,0.06445371916235255,7.008190211376675,01,1,TCGA-BJ-A45D
0.20397404058721158,0.3661304278440302,3.167574675032134,-3.167574675032134,4.882101661627084,01,1,TCGA-EM-A2P1
-0.15617965801758463,0.3152631303383088,0.2357671222700915,-0.2357671222700915,5.461370198956956,01,1,TCGA-DJ-A2PS
-0.2653848840119379,0.29337517257833173,-0.7360433661382609,0.7360433661382609,5.009533933927663,01,1,TCGA-EL-A3H4
-0.3084678805719113,0.3261748883180674,-0.588477121520738,0.588477121520738,5.10086481385426,01,1,TCGA-EL-A3ZG
0.011109914661178317,0.31904184843744404,1.3432269241536006,-1.3432269241536006,3.5029962358385847,11,0,TCGA-H2-A2K9
-0.07644510564081265,0.34265660961554056,1.0915610166420626,-1.0915610166420626,6.0648134089586,01,1,TCGA-EL-A3T1
-0.3715727684163138,0.26408336038925073,-1.7836277383361328,1.7836277383361328,2.411646651323032,11,0,TCGA-EL-A3ZG
-0.1175413689082355,0.20816001451196217,-0.8920843075318816,0.8920843075318816,6.403486142111411,01,1,TCGA-KS-A41J
0.022569436327331757,0.2564030629988865,0.6130986730214769,-0.6130986730214769,5.792730776003084,01,1,TCGA-E8-A419
-0.24504624039948814,0.4183927031917451,0.9947266453682337,-0.9947266453682337,4.381250033689536,11,0,TCGA-EL-A3MW
-0.115168400698324,0.47819012550399875,2.583190598430046,-2.583190598430046,6.668353098136582,01,1,TCGA-ET-A3BV
-0.272445632561984,0.38127881123596474,0.34568357222077606,-0.34568357222077606,6.924060179746753,01,1,TCGA-IM-A3U2
-0.2866911236002033,0.2916218633344365,-0.8933914429743897,0.8933914429743897,5.3797464810912805,01,1,TCGA-DJ-A13T
-0.2773278059362005,0.3642108893816781,0.0960628007296922,-0.0960628007296922,5.607006286005077,01,1,TCGA-E8-A434
-0.041701545708458986,0.32059458203742214,1.0287975862223566,-1.0287975862223566,5.47106031401038,01,1,TCGA-DE-A0XZ
0.13110030004346684,0.35860729610316955,2.6098386421676225,-2.6098386421676225,4.08460126147288,11,0,TCGA-BJ-A28R
