ensembl,log2FC_tumor_vs_normal,AUC,AUC_disc,pval,mean_logCPM_tumor,FDR,symbol,gene_type
ENSG00000143801,0.2445174544204689,0.7644594037642534,0.7644594037642534,4.1276553114677605e-11,3.807212282590365,1.3838201178922015e-10,PSEN2,protein-coding
ENSG00000164051,-0.352808647703335,0.2355405962357466,0.7644594037642534,4.1276553114677605e-11,3.150195440723802,1.3838201178922015e-10,CCDC51,protein-coding
ENSG00000151116,-0.3039017486951527,0.2355749416128589,0.764425058387141,4.1515849872975455e-11,3.749628896489434,1.391257009839581e-10,UEVLD,protein-coding
ENSG00000178665,-0.3745055592452959,0.2355749416128589,0.764425058387141,4.1515849872975455e-11,1.7004194522197853,1.391257009839581e-10,ZNF713,protein-coding
ENSG00000235098,0.7637950363959196,0.7643563676329166,0.7643563676329166,4.199852264520712e-11,2.354945987416131,1.4068401024034888e-10,ANKRD65,protein-coding
ENSG00000197969,-0.4329841544585555,0.2356436323670833,0.7643563676329166,4.199852264520712e-11,4.6078395269105075,1.4068401024034888e-10,VPS13A,protein-coding
ENSG00000122557,-0.2581601352415728,0.2357123231213078,0.7642876768786921,4.248668476322638e-11,4.379998882181928,1.4222949031287718e-10,HERPUD2,protein-coding
ENSG00000112992,-0.5129288503917007,0.2357123231213078,0.7642876768786921,4.248668476322638e-11,5.446429493810616,1.4222949031287718e-10,NNT,protein-coding
ENSG00000138744,-0.5489339338262758,0.2357123231213078,0.7642876768786921,4.248668476322638e-11,3.619326622670025,1.4222949031287718e-10,NAAA,protein-coding
ENSG00000173442,0.7650594456227782,0.7642533315015799,0.7642533315015799,4.273284335694941e-11,4.762340997110991,1.4293337442030452e-10,EHBP1L1,protein-coding
ENSG00000184060,0.6181619945219752,0.7642533315015799,0.7642533315015799,4.273284335694941e-11,2.7194441933650513,1.4293337442030452e-10,ADAP2,protein-coding
ENSG00000163214,-0.2891531847744066,0.2357466684984201,0.7642533315015799,4.273284335694941e-11,3.9783154399415186,1.4293337442030452e-10,DHX57,protein-coding
ENSG00000089847,-0.4294972930748073,0.2357466684984201,0.7642533315015799,4.273284335694941e-11,1.495528276529679,1.4293337442030452e-10,ANKRD24,protein-coding
ENSG00000118898,0.8601448644356022,0.7641846407473554,0.7641846407473554,4.3229354034366625e-11,7.453682385725853,1.4447275515304063e-10,PPL,protein-coding
ENSG00000105246,0.8522321545224516,0.7641846407473554,0.7641846407473554,4.3229354034366625e-11,1.746313577963665,1.4447275515304063e-10,EBI3,protein-coding
ENSG00000106344,-0.2712581770974269,0.2358153592526446,0.7641846407473554,4.3229354034366625e-11,4.075848607324501,1.4447275515304063e-10,RBM28,protein-coding
ENSG00000162065,-0.4733066561690786,0.2358153592526446,0.7641846407473554,4.3229354034366625e-11,3.856054324647837,1.4447275515304063e-10,TBC1D24,protein-coding
ENSG00000183117,0.9935959067031912,0.7641502953702431,0.7641502953702431,4.3479391761231046e-11,1.4513639794669668,1.4527790056070654e-10,CSMD1,protein-coding
ENSG00000163131,1.1601107330835383,0.7641159499931309,0.7641159499931309,4.3731507744301495e-11,6.246080409061211,1.4602839734826714e-10,CTSS,protein-coding
ENSG00000136715,-0.2940528519960681,0.235884050006869,0.7641159499931309,4.3731507744301495e-11,4.1725380310942635,1.4602839734826714e-10,SAP130,protein-coding
ENSG00000273702,-0.4415326330428286,0.235884050006869,0.7641159499931309,4.3731507744301495e-11,1.4470639285926068,1.4602839734826714e-10,,
ENSG00000131400,1.3562500807379994,0.7640816046160187,0.7640816046160187,4.3984720285932696e-11,2.455363995447977,1.4678161003862054e-10,NAPSA,protein-coding
ENSG00000105887,-0.4016406174352322,0.2359183953839813,0.7640816046160187,4.3984720285932696e-11,6.816720299720306,1.4678161003862054e-10,MTPN,protein-coding
ENSG00000180769,-0.5402569140083857,0.2359183953839813,0.7640816046160187,4.3984720285932696e-11,2.548412200925813,1.4678161003862054e-10,WDFY3-AS2,ncRNA
ENSG00000127081,-0.3378685849665381,0.2359527407610935,0.7640472592389065,4.423936712954529e-11,2.077960387133603,1.4756955803966435e-10,ZNF484,protein-coding
ENSG00000235997,-0.699462711663672,0.2359527407610935,0.7640472592389065,4.423936712954529e-11,2.4734173552791296,1.4756955803966435e-10,LINC01936,
ENSG00000167100,0.3196811316725206,0.7639785684846819,0.7639785684846819,4.475299551093617e-11,0.968126984654657,1.4925161484467992e-10,SAMD14,protein-coding
ENSG00000127989,-0.2694989563552439,0.2360557768924303,0.7639442231075697,4.501199305010919e-11,2.6608208957354984,1.5002113942292094e-10,MTERF1,protein-coding
ENSG00000129460,-0.2837074246948692,0.2360557768924303,0.7639442231075697,4.501199305010919e-11,4.168311469064605,1.5002113942292094e-10,NGDN,protein-coding
ENSG00000253948,-0.3069115423901696,0.2360557768924303,0.7639442231075697,4.501199305010919e-11,0.959486894408607,1.5002113942292094e-10,VPS13B-DT,ncRNA
ENSG00000121486,-0.3360250694947808,0.2360901222695425,0.7639098777304575,4.5272456894504356e-11,4.1265262933775455,1.508576764467919e-10,TRMT1L,protein-coding
ENSG00000181991,-0.361202686644912,0.2361244676466547,0.7638755323533453,4.55343951531192e-11,4.101517155965657,1.5169877556973075e-10,MRPS11,protein-coding
ENSG00000100664,-0.4474066743451077,0.236158813023767,0.7638411869762329,4.5797815978682986e-11,6.751083726944815,1.5254446108499848e-10,EIF5,protein-coding
ENSG00000102981,-0.3749553504127247,0.2362275037779914,0.7637724962220085,4.6329138161601975e-11,1.479070379954624,1.5424968909657112e-10,PARD6A,protein-coding
ENSG00000114019,-0.666598919470295,0.2362275037779914,0.7637724962220085,4.6329138161601975e-11,5.890362012934055,1.5424968909657112e-10,AMOTL2,protein-coding
ENSG00000236901,-0.5321370125214266,0.2362961945322159,0.763703805467784,4.6866489548446154e-11,2.820988389008609,1.5600615371528738e-10,MIR600HG,ncRNA
ENSG00000278922,-0.3518627269231711,0.2363648852864404,0.7636351147135596,4.7409936958897664e-11,0.917138470413838,1.5778217214402883e-10,,
ENSG00000084733,-0.3534161933916309,0.2363992306635526,0.7636007693364473,4.7683967751343304e-11,6.456925661172499,1.586610065476073e-10,RAB10,protein-coding
ENSG00000104267,0.842007178024458,0.763566423959335,0.763566423959335,4.795954793464581e-11,2.9022301013289793,1.5954462813346666e-10,CA2,protein-coding
ENSG00000123143,0.3242521705383048,0.7635320785822228,0.7635320785822228,4.823668606557616e-11,6.46557171168569,1.6043306236218354e-10,PKN1,protein-coding
ENSG00000151692,0.7061135705998014,0.7634633878279984,0.7634633878279984,4.8795670628037136e-11,3.979888693347435,1.6219061806414348e-10,RNF144A,protein-coding
ENSG00000165675,-0.3308021270382526,0.2365366121720016,0.7634633878279984,4.8795670628037136e-11,3.1857208296950494,1.6219061806414348e-10,ENOX2,protein-coding
ENSG00000155096,-0.3658125692909539,0.2365366121720016,0.7634633878279984,4.8795670628037136e-11,6.371569574487835,1.6219061806414348e-10,AZIN1,protein-coding
ENSG00000102034,0.7780751178225382,0.7634290424508862,0.7634290424508862,4.9077534404470296e-11,3.347440922546979,1.6309346296565886e-10,ELF4,protein-coding
ENSG00000215375,-0.3885290956361316,0.2366053029262261,0.7633946970737738,4.936099081882251e-11,2.5388065275528033,1.6400122272887043e-10,MYL5,protein-coding
ENSG00000118322,0.8421431184325372,0.7633603516966616,0.7633603516966616,4.964601121792385e-11,1.1990584811282994,1.6491379909887195e-10,ATP10B,protein-coding
ENSG00000163536,-0.4190404013944806,0.2367083390575628,0.7632916609424372,5.0221004022042535e-11,2.5704617977547572,1.6678902253192107e-10,SERPINI1,protein-coding
ENSG00000188529,-0.3446453049259315,0.236742684434675,0.763257315565325,5.051091935820567e-11,5.933613819889998,1.6764699386070012e-10,SRSF10,protein-coding
ENSG00000114853,-0.4507351009824631,0.236742684434675,0.763257315565325,5.051091935820567e-11,4.6732399123751,1.6764699386070012e-10,ZBTB47,protein-coding
ENSG00000070961,-0.4726126779703792,0.236742684434675,0.763257315565325,5.051091935820567e-11,4.602758620223974,1.6764699386070012e-10,ATP2B1,protein-coding
ENSG00000179562,-0.3491491444694219,0.2367770298117873,0.7632229701882127,5.080247175571111e-11,3.906032569842555,1.6850932322469107e-10,GCC1,protein-coding
ENSG00000100201,-0.5201433374965596,0.2367770298117873,0.7632229701882127,5.080247175571111e-11,8.41241593913231,1.6850932322469107e-10,DDX17,protein-coding
ENSG00000121207,-0.6081368941495486,0.2367770298117873,0.7632229701882127,5.080247175571111e-11,2.6792772342735085,1.6850932322469107e-10,LRAT,protein-coding
ENSG00000235560,-0.2311047940525379,0.2368113751888995,0.7631886248111004,5.1095670243131095e-11,1.003361039533586,1.6944656165575515e-10,ZNF747-DT,ncRNA
ENSG00000206190,0.8175709221611378,0.763119934056876,0.763119934056876,5.1687041845007475e-11,2.803610032042424,1.7130070797071976e-10,ATP10A,protein-coding
ENSG00000168679,0.4764687606963607,0.763119934056876,0.763119934056876,5.1687041845007475e-11,4.220143593807915,1.7130070797071976e-10,SLC16A4,protein-coding
ENSG00000139624,0.2284418862070998,0.763119934056876,0.763119934056876,5.1687041845007475e-11,5.0604684298585365,1.7130070797071976e-10,CERS5,protein-coding
ENSG00000179364,0.2354640390316351,0.7630855886797637,0.7630855886797637,5.1985233260373516e-11,5.6007432603430605,1.7221730352978982e-10,PACS2,protein-coding
ENSG00000103051,0.228553480954246,0.7630855886797637,0.7630855886797637,5.1985233260373516e-11,5.607431868879123,1.7221730352978982e-10,COG4,protein-coding
ENSG00000125772,0.3903600179893036,0.7630512433026515,0.7630512433026515,5.2285107367985145e-11,5.531518277695622,1.7310272088074562e-10,GPCPD1,protein-coding
ENSG00000175931,-0.3612710168008535,0.2369487566973485,0.7630512433026515,5.2285107367985145e-11,4.87188768656631,1.7310272088074562e-10,UBE2O,protein-coding
ENSG00000136573,-0.9160192745531888,0.2369487566973485,0.7630512433026515,5.226307976549947e-11,0.5477456679458251,1.731017538999533e-10,BLK,protein-coding
ENSG00000018869,-0.2982043066764008,0.2369831020744607,0.7630168979255392,5.258667344171569e-11,2.4353612630174037,1.7399263285825663e-10,ZNF582,protein-coding
ENSG00000128908,-0.310275319612642,0.2369831020744607,0.7630168979255392,5.258667344171569e-11,4.675368886670949,1.7399263285825663e-10,INO80,protein-coding
ENSG00000143578,-0.3477678872766319,0.2369831020744607,0.7630168979255392,5.258667344171569e-11,3.5140952628386524,1.7399263285825663e-10,CREB3L4,protein-coding
ENSG00000168884,0.2626999179233404,0.762982552548427,0.762982552548427,5.288994080527009e-11,4.669999639917005,1.7495970449560583e-10,TNIP2,protein-coding
ENSG00000181374,1.0106527487807062,0.7629482071713147,0.7629482071713147,5.3180361938179235e-11,1.4389290991385382,1.7582250823059287e-10,CCL13,protein-coding
ENSG00000100162,0.4145243165511957,0.7629482071713147,0.7629482071713147,5.3194918832447706e-11,1.2896236473357854,1.7582250823059287e-10,CENPM,protein-coding
ENSG00000111271,-0.3429222678408017,0.2370517928286852,0.7629482071713147,5.3194918832447706e-11,4.532870445677332,1.7582250823059287e-10,ACAD10,protein-coding
ENSG00000230795,-0.4621427624103957,0.2370517928286852,0.7629482071713147,5.3194918832447706e-11,0.9871080168151998,1.7582250823059287e-10,HLA-K,pseudo
ENSG00000088002,0.939763700265536,0.7629138617942025,0.7629138617942025,5.3501616947400624e-11,2.2182889023117265,1.7676286138523069e-10,SULT2B1,protein-coding
ENSG00000155368,0.5458215205727273,0.7629138617942025,0.7629138617942025,5.3501616947400624e-11,6.289844130260142,1.7676286138523069e-10,DBI,protein-coding
ENSG00000188994,-0.4863118737146452,0.2371204835829097,0.7628795164170903,5.38100446249006e-11,4.661774059953597,1.7770814654476815e-10,ZNF292,protein-coding
ENSG00000087085,-0.5611388186478058,0.2371204835829097,0.7628795164170903,5.38100446249006e-11,0.9611366038768602,1.7770814654476815e-10,ACHE,protein-coding
ENSG00000072954,-0.4336998518930088,0.2372235197142464,0.7627764802857535,5.474580054523424e-11,1.7821369662471187,1.8076100976046662e-10,TMEM38A,protein-coding
ENSG00000142449,1.0831736584280516,0.7627077895315291,0.7627077895315291,5.537846164431722e-11,3.826258440760403,1.8269845423999268e-10,FBN3,protein-coding
ENSG00000196924,0.7001311758535813,0.7627077895315291,0.7627077895315291,5.537846164431722e-11,8.93863949026948,1.8269845423999268e-10,FLNA,protein-coding
ENSG00000112234,-0.3426020786190529,0.2372922104684709,0.7627077895315291,5.537846164431722e-11,4.5084255713963115,1.8269845423999268e-10,FBXL4,protein-coding
ENSG00000159899,-0.4533822366149258,0.2372922104684709,0.7627077895315291,5.537846164431722e-11,2.355912691889986,1.8269845423999268e-10,NPR2,protein-coding
ENSG00000165591,0.3682326751762272,0.7626734441544168,0.7626734441544168,5.5697468535412896e-11,3.43723329369144,1.8363677889299455e-10,FAAH2,protein-coding
ENSG00000107745,0.2453103339586517,0.7626734441544168,0.7626734441544168,5.5697468535412896e-11,5.183905139586275,1.8363677889299455e-10,MICU1,protein-coding
ENSG00000108262,0.2394955393066009,0.7626734441544168,0.7626734441544168,5.5697468535412896e-11,5.764876841820848,1.8363677889299455e-10,GIT1,protein-coding
ENSG00000100246,-0.3798348609960618,0.2373609012226954,0.7626390987773046,5.601827275215202e-11,4.476799252412809,1.8461805263734268e-10,DNAL4,protein-coding
ENSG00000242086,-0.7067716245741873,0.2373609012226954,0.7626390987773046,5.601827275215202e-11,3.254492597222737,1.8461805263734268e-10,SDHAP2,pseudo
ENSG00000005513,0.5824145012741578,0.7626047534001923,0.7626047534001923,5.63408841838875e-11,1.4063602823274428,1.8564286373209767e-10,SOX8,protein-coding
ENSG00000174529,0.2089085667449854,0.7625704080230801,0.7625704080230801,5.66653127730204e-11,1.2460079419974597,1.8667323719724278e-10,TMEM81,protein-coding
ENSG00000204311,-0.3327525446697847,0.2374639373540321,0.7625360626459678,5.6991568515275104e-11,1.0477059773759962,1.8770920250440487e-10,PJVK,protein-coding
ENSG00000167703,-0.4213841667585898,0.2374982827311444,0.7625017172688556,5.731966145997919e-11,4.8928772130563765,1.8875078927735136e-10,SLC43A2,protein-coding
ENSG00000269896,-0.3143504272686135,0.2375326281082566,0.7624673718917434,5.7649601710343127e-11,1.8778241834149272,1.8971959835585647e-10,,
ENSG00000186812,-0.3298814186838354,0.2375326281082566,0.7624673718917434,5.7649601710343127e-11,4.428736283027246,1.8971959835585647e-10,ZNF397,protein-coding
ENSG00000186866,-0.3382052380084221,0.2375326281082566,0.7624673718917434,5.7649601710343127e-11,4.713081794488642,1.8971959835585647e-10,POFUT2,protein-coding
ENSG00000123689,1.3806705288523176,0.7624330265146312,0.7624330265146312,5.7981399423740694e-11,3.072757661489657,1.9073269930221846e-10,G0S2,protein-coding
ENSG00000224043,-0.2049832510088981,0.2375669734853688,0.7624330265146311,5.7981399423740694e-11,0.9359921309426196,1.9073269930221846e-10,CCNT2-AS1,
ENSG00000007923,-0.2919125527435366,0.2376013188624811,0.7623986811375189,5.831506481199195e-11,3.883439885836783,1.917906983946743e-10,DNAJC11,protein-coding
ENSG00000088876,-0.3206067246505277,0.2376700096167056,0.7623299903832944,5.898803973427013e-11,2.930204775222457,1.9396397541029202e-10,ZNF343,protein-coding
ENSG00000198948,-0.7086508445773005,0.2377043549938178,0.7622956450061822,5.932736996672937e-11,1.669438353325495,1.950394940825728e-10,MFAP3L,protein-coding
ENSG00000157181,-0.2793977252861754,0.2377730457480423,0.7622269542519577,6.001176813686437e-11,4.6922810811504565,1.9720805506168258e-10,ODR4,protein-coding
ENSG00000165392,-0.3999674938424804,0.2377730457480423,0.7622269542519577,6.001176813686437e-11,2.8516542069097763,1.9720805506168258e-10,WRN,protein-coding
ENSG00000172771,-0.5241076297509661,0.2378073911251545,0.7621926088748454,6.0356857107387e-11,1.2356335047860465,1.9830115924225662e-10,EFCAB12,protein-coding
ENSG00000052723,-0.3569449332816186,0.2378417365022667,0.7621582634977332,6.070388678402243e-11,4.007028259454694,1.9935907395791938e-10,SIKE1,protein-coding
ENSG00000235194,-0.4610373453122922,0.2378417365022667,0.7621582634977332,6.070388678402243e-11,3.4853270736192132,1.9935907395791938e-10,PPP1R3E,protein-coding
ENSG00000185065,-0.3531008272563883,0.237876081879379,0.762123918120621,6.105286782450112e-11,0.854538229491023,2.004638381176363e-10,UFD1-AS1,ncRNA
ENSG00000092295,0.8716716529352535,0.7620895727435087,0.7620895727435087,6.140381094360882e-11,2.03467492669648,2.0157458794513628e-10,TGM1,protein-coding
ENSG00000144674,-0.48032745090965,0.2379447726336035,0.7620552273663965,6.175672691347951e-11,6.5136041978547174,2.026913550953847e-10,GOLGA4,protein-coding
ENSG00000165757,0.7100193059703024,0.7620208819892842,0.7620208819892842,6.211162656389886e-11,6.396910929733911,2.0377219112456866e-10,JCAD,protein-coding
ENSG00000198554,0.4206551115147436,0.7620208819892842,0.7620208819892842,6.211162656389886e-11,2.1951677899040676,2.0377219112456866e-10,WDHD1,protein-coding
ENSG00000109618,-0.3779439299643949,0.2380478087649402,0.7619521912350598,6.282742051557059e-11,3.316433788958502,2.0603565039571923e-10,SEPSECS,protein-coding
ENSG00000179277,-0.5524418533421871,0.2380478087649402,0.7619521912350598,6.282742051557059e-11,2.3309734807381934,2.0603565039571923e-10,MEIS3P1,
ENSG00000181804,-0.5800344223370595,0.2381164995191647,0.7618835004808353,6.355128060133233e-11,1.8697170756590296,2.0832368747026575e-10,SLC9A9,protein-coding
ENSG00000023171,-0.8756408393468451,0.2381164995191647,0.7618835004808353,6.355128060133233e-11,3.297597648079301,2.0832368747026575e-10,GRAMD1B,protein-coding
ENSG00000129128,-0.4228279937790509,0.2381851902733892,0.7618148097266109,6.428329556565033e-11,6.40264462886111,2.1063656279976927e-10,SPCS3,protein-coding
ENSG00000197063,-0.4778041006578322,0.2381851902733892,0.7618148097266109,6.428329556565033e-11,4.444144872466966,2.1063656279976927e-10,MAFG,protein-coding
