Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,nlogq
GO_Biological_Process_2021,positive regulation of protein processing,1/20,0.260970084253525,0.4755454868619789,0,0,3.4643548671008624,4.653839371430468,GSN,0.3228079356175478
GO_Biological_Process_2021,post-transcriptional gene silencing by RNA,1/20,0.260970084253525,0.4755454868619789,0,0,3.4643548671008624,4.653839371430468,WTIP,0.3228079356175478
GO_Biological_Process_2021,innate immune response activating cell surface receptor signaling pathway,3/119,0.2647373269633035,0.480447221161106,0,0,1.7053291536050157,2.2664117147025147,MUC1;PSMD4;PSMB8,0.31835431417119914
GO_Biological_Process_2021,regulation of epidermal growth factor receptor signaling pathway,2/67,0.2660802661735522,0.480447221161106,0,0,2.0273618998451215,2.684140512407379,MVP;PLAUR,0.31835431417119914
GO_Biological_Process_2021,regulation of viral genome replication,2/67,0.2660802661735522,0.480447221161106,0,0,2.0273618998451215,2.684140512407379,SLPI;SHFL,0.31835431417119914
GO_Biological_Process_2021,mitochondrion organization,4/175,0.268442165003691,0.480447221161106,0,0,1.543306464359096,2.0296328711435327,TSPO;BAX;BID;BCL2L1,0.31835431417119914
GO_Biological_Process_2021,regulation of myeloid cell differentiation,2/68,0.2716493006618652,0.480447221161106,0,0,1.9965426072808623,2.6019809366186735,LGALS3;RUNX1,0.31835431417119914
GO_Biological_Process_2021,regulation of tyrosine phosphorylation of STAT protein,2/68,0.2716493006618652,0.480447221161106,0,0,1.9965426072808623,2.6019809366186735,STAP2;TNFRSF1A,0.31835431417119914
GO_Biological_Process_2021,defense response to bacterium,4/176,0.2717565486038866,0.480447221161106,0,0,1.534255185417976,1.9989023053205268,PYCARD;RPS19;SLPI;ANG,0.31835431417119914
GO_Biological_Process_2021,aerobic respiration,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,ME3,0.31835431417119914
GO_Biological_Process_2021,beta-catenin destruction complex disassembly,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,DVL1,0.31835431417119914
GO_Biological_Process_2021,regulation of cardiac muscle cell proliferation,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,RUNX1,0.31835431417119914
GO_Biological_Process_2021,regulation of cardiac muscle contraction by calcium ion signaling,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,GSTO1,0.31835431417119914
GO_Biological_Process_2021,regulation of cholesterol metabolic process,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,SREBF1,0.31835431417119914
GO_Biological_Process_2021,epithelial cell development,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,TMEM79,0.31835431417119914
GO_Biological_Process_2021,response to glucagon,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,PRKAR1B,0.31835431417119914
GO_Biological_Process_2021,response to progesterone,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,CATSPER1,0.31835431417119914
GO_Biological_Process_2021,hydrogen peroxide catabolic process,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,GPX1,0.31835431417119914
GO_Biological_Process_2021,rRNA modification,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,TRMT112,0.31835431417119914
GO_Biological_Process_2021,spindle assembly checkpoint signaling,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,MAD1L1,0.31835431417119914
GO_Biological_Process_2021,stress granule assembly,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,GRB7,0.31835431417119914
GO_Biological_Process_2021,mitochondrial calcium ion transmembrane transport,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,MCUB,0.31835431417119914
GO_Biological_Process_2021,vacuolar acidification,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,TCIRG1,0.31835431417119914
GO_Biological_Process_2021,mitotic spindle assembly checkpoint signaling,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,MAD1L1,0.31835431417119914
GO_Biological_Process_2021,mitotic spindle checkpoint signaling,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,MAD1L1,0.31835431417119914
GO_Biological_Process_2021,negative regulation of protein localization to cell periphery,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,BCL2L1,0.31835431417119914
GO_Biological_Process_2021,negative regulation of protein localization to plasma membrane,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,BCL2L1,0.31835431417119914
GO_Biological_Process_2021,negative regulation of reproductive process,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,TIMP1,0.31835431417119914
GO_Biological_Process_2021,neuron apoptotic process,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,BID,0.31835431417119914
GO_Biological_Process_2021,nuclear envelope organization,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,CTDNEP1,0.31835431417119914
GO_Biological_Process_2021,"nucleotide-excision repair, DNA incision, 3'-to lesion",1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,DDB2,0.31835431417119914
GO_Biological_Process_2021,"nucleotide-excision repair, preincision complex stabilization",1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,DDB2,0.31835431417119914
GO_Biological_Process_2021,positive regulation of antigen receptor-mediated signaling pathway,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,KCNN4,0.31835431417119914
GO_Biological_Process_2021,positive regulation of smoothened signaling pathway,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,RAB34,0.31835431417119914
GO_Biological_Process_2021,positive regulation of vascular associated smooth muscle cell proliferation,1/21,0.2720666130435107,0.480447221161106,0,0,3.290969899665552,4.2838829709224795,P2RY6,0.31835431417119914
GO_Biological_Process_2021,epithelium development,3/122,0.2769181407044346,0.4817080165572091,0,0,1.6620830150241914,2.1341700008046187,LGALS3;DVL1;TAGLN2,0.3172161261215432
GO_Biological_Process_2021,negative regulation of cellular catabolic process,2/69,0.2772169506771702,0.4817080165572091,0,0,1.9666432935991185,2.523114579092894,CST3;TIMP1,0.3172161261215432
GO_Biological_Process_2021,positive regulation of protein transport,2/69,0.2772169506771702,0.4817080165572091,0,0,1.9666432935991185,2.523114579092894,PLK3;ANG,0.3172161261215432
GO_Biological_Process_2021,regulation of anatomical structure morphogenesis,3/123,0.2809911623317522,0.4817080165572091,0,0,1.648148148148148,2.092212100404624,CFL1;WTIP;EPHB3,0.3172161261215432
GO_Biological_Process_2021,cellular response to organic substance,3/123,0.2809911623317522,0.4817080165572091,0,0,1.648148148148148,2.092212100404624,STING1;SPHK1;TWF2,0.3172161261215432
GO_Biological_Process_2021,regulation of plasma membrane bounded cell projection assembly,2/70,0.2827820085812225,0.4817080165572091,0,0,1.9376233714962496,2.4473713242990702,TBC1D2;TWF2,0.3172161261215432
GO_Biological_Process_2021,establishment of protein localization to membrane,2/70,0.2827820085812225,0.4817080165572091,0,0,1.9376233714962496,2.4473713242990702,BID;YIF1B,0.3172161261215432
GO_Biological_Process_2021,neutrophil chemotaxis,2/70,0.2827820085812225,0.4817080165572091,0,0,1.9376233714962496,2.4473713242990702,LGALS3;CKLF,0.3172161261215432
GO_Biological_Process_2021,positive regulation of cell-substrate adhesion,2/70,0.2827820085812225,0.4817080165572091,0,0,1.9376233714962496,2.4473713242990702,MDK;S100A10,0.3172161261215432
GO_Biological_Process_2021,regulation of cardiac muscle cell membrane repolarization,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,SCN1B,0.3172161261215432
GO_Biological_Process_2021,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,BCL2L1,0.3172161261215432
GO_Biological_Process_2021,regulation of execution phase of apoptosis,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,BCL2L1,0.3172161261215432
GO_Biological_Process_2021,regulation of macrophage chemotaxis,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,MDK,0.3172161261215432
GO_Biological_Process_2021,regulation of membrane protein ectodomain proteolysis,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,TIMP1,0.3172161261215432
GO_Biological_Process_2021,regulation of response to cytokine stimulus,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,RUNX1,0.3172161261215432
GO_Biological_Process_2021,exogenous drug catabolic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,CYP2S1,0.3172161261215432
GO_Biological_Process_2021,female gonad development,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,ANG,0.3172161261215432
GO_Biological_Process_2021,regulation of vacuole organization,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,ANXA2,0.3172161261215432
GO_Biological_Process_2021,glutamate metabolic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,FPGS,0.3172161261215432
GO_Biological_Process_2021,glutathione derivative biosynthetic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,GSTO1,0.3172161261215432
GO_Biological_Process_2021,glutathione derivative metabolic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,GSTO1,0.3172161261215432
GO_Biological_Process_2021,regulation of viral release from host cell,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,TRIM11,0.3172161261215432
GO_Biological_Process_2021,heme biosynthetic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,TSPO,0.3172161261215432
GO_Biological_Process_2021,rRNA methylation,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,TRMT112,0.3172161261215432
GO_Biological_Process_2021,membrane lipid metabolic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,SPHK1,0.3172161261215432
GO_Biological_Process_2021,mitochondrial calcium ion homeostasis,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,MCUB,0.3172161261215432
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein kinase activity,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,CDKN1A,0.3172161261215432
GO_Biological_Process_2021,negative regulation of lymphocyte activation,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,LGALS3,0.3172161261215432
GO_Biological_Process_2021,negative regulation of mitotic metaphase/anaphase transition,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,MAD1L1,0.3172161261215432
GO_Biological_Process_2021,negative regulation of phosphate metabolic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,CDKN1A,0.3172161261215432
GO_Biological_Process_2021,"nucleotide-excision repair, DNA duplex unwinding",1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,DDB2,0.3172161261215432
GO_Biological_Process_2021,organelle fusion,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,BAX,0.3172161261215432
GO_Biological_Process_2021,osteoclast differentiation,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,ANXA2,0.3172161261215432
GO_Biological_Process_2021,positive regulation of axon extension,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,TWF2,0.3172161261215432
GO_Biological_Process_2021,positive regulation of granulocyte chemotaxis,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,MDK,0.3172161261215432
GO_Biological_Process_2021,positive regulation of neural precursor cell proliferation,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,MDK,0.3172161261215432
GO_Biological_Process_2021,positive regulation of neutrophil migration,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,MDK,0.3172161261215432
GO_Biological_Process_2021,positive regulation of peptidase activity,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,PRSS22,0.3172161261215432
GO_Biological_Process_2021,positive regulation of signal transduction by p53 class mediator,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,RPS20,0.3172161261215432
GO_Biological_Process_2021,proteasomal ubiquitin-independent protein catabolic process,1/22,0.2829970744143095,0.4817080165572091,0,0,3.134097786271699,3.956230303260345,PSMB8,0.3172161261215432
GO_Biological_Process_2021,myeloid leukocyte differentiation,2/71,0.2883433029743995,0.4879355901307757,0,0,1.9094446065557824,2.374591966222732,CDKN1A;RUNX1,0.3116375031960171
GO_Biological_Process_2021,phosphatidylinositol-mediated signaling,2/71,0.2883433029743995,0.4879355901307757,0,0,1.9094446065557824,2.374591966222732,PLCD3;PLCD1,0.3116375031960171
GO_Biological_Process_2021,protein targeting,3/125,0.2891530398515075,0.4879355901307757,0,0,1.620963735717834,2.011290476313118,GIPC1;TSPO;YIF1B,0.3116375031960171
GO_Biological_Process_2021,cellular response to oxidative stress,3/125,0.2891530398515075,0.4879355901307757,0,0,1.620963735717834,2.011290476313118,GPX1;ALDH3B1;AGAP3,0.3116375031960171
GO_Biological_Process_2021,acylglycerol biosynthetic process,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,ANG,0.3116375031960171
GO_Biological_Process_2021,regulation of B cell receptor signaling pathway,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,RUNX1,0.3116375031960171
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,PYCARD,0.3116375031960171
GO_Biological_Process_2021,cytoskeleton-dependent intracellular transport,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,TUBA1A,0.3116375031960171
GO_Biological_Process_2021,diacylglycerol metabolic process,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,ANG,0.3116375031960171
GO_Biological_Process_2021,regulation of neural precursor cell proliferation,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,MDK,0.3116375031960171
GO_Biological_Process_2021,drug catabolic process,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,CYP2S1,0.3116375031960171
GO_Biological_Process_2021,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,GSTO1,0.3116375031960171
GO_Biological_Process_2021,regulation of SMAD protein signal transduction,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,FAM89B,0.3116375031960171
GO_Biological_Process_2021,glucose 6-phosphate metabolic process,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,PGLS,0.3116375031960171
GO_Biological_Process_2021,triglyceride catabolic process,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,LIPH,0.3116375031960171
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,1/23,0.2937639454320363,0.4879355901307757,0,0,2.9914867740954696,3.664507701769266,BCL2L1,0.3116375031960171
