sample,grp,celltype,PHLDA3,p53
PTC02,PTC,B cell,0.0,0.15686170552882037
PTC02,PTC,B cell,0.0,0.15775636002651694
PTC02,PTC,T cell,0.0,0.18431648601527525
PTC02,PTC,B cell,0.0,0.09859301028115323
PTC02,PTC,T cell,0.0,0.19572593562185653
PTC02,PTC,B cell,0.0,0.14778172938841289
PTC02,PTC,T cell,0.0,0.09633006955398983
PTC02,PTC,T cell,0.0,0.26956747374473433
PTC02,PTC,Myeloid cell,0.2896792703262863,0.3535111941450888
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.40707322919062633
PTC02,PTC,T cell,0.0,0.13251779887693382
PTC02,PTC,B cell,0.0,0.09276076904050858
PTC02,PTC,T cell,0.0,0.18487630912907388
PTC02,PTC,B cell,0.0,0.15143460828270594
PTC02,PTC,T cell,0.0,0.26560046041757635
PTC02,PTC,B cell,0.0,0.05619563183348649
PTC02,PTC,T cell,0.0,0.22166297751569017
PTC02,PTC,B cell,0.0,0.1742416527662197
PTC02,PTC,B cell,0.0,0.05156747026787585
PTC02,PTC,B cell,0.0,0.05987354448448634
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.29707942408632876
PTC02,PTC,T cell,0.0,0.3818759592398582
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.20131002065494774
PTC02,PTC,NK cell,0.0,0.05679002669477446
PTC02,PTC,T cell,0.0,0.265694546577693
PTC02,PTC,B cell,0.0,0.0934387369676161
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.11894341109974686
PTC02,PTC,T cell,0.0,0.2765647390213054
PTC02,PTC,B cell,0.0,0.16620678378259818
PTC02,PTC,T cell,0.0,0.26920435930473124
PTC02,PTC,T cell,0.0,0.2252014746893162
PTC02,PTC,T cell,0.0,0.18058942626936667
PTC02,PTC,T cell,0.0,0.11316318865986322
PTC02,PTC,T cell,0.0,0.1990714234172467
PTC02,PTC,B cell,0.0,0.1674709596379949
PTC02,PTC,B cell,0.0,0.28625422609154516
PTC02,PTC,T cell,0.0,0.09150723484127644
PTC02,PTC,T cell,0.0,0.19786014408749272
PTC02,PTC,B cell,0.0,0.2355564473989013
PTC02,PTC,B cell,0.0,0.30096907860555366
PTC02,PTC,T cell,0.0,0.124474701106236
PTC02,PTC,T cell,0.0,0.1367072906313714
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.11251512774184122
PTC02,PTC,T cell,0.0,0.43674706570109384
PTC02,PTC,T cell,0.0,0.047434829346003834
PTC02,PTC,B cell,0.0,0.03484478140370306
PTC02,PTC,T cell,0.0,0.35238544647593745
PTC02,PTC,T cell,0.0,0.2344273080167751
PTC02,PTC,T cell,0.0,0.134312757677284
PTC02,PTC,B cell,0.0,0.04920143917263935
PTC02,PTC,T cell,0.0,0.09326746220986883
PTC02,PTC,B cell,0.0,0.1361346917668532
PTC02,PTC,T cell,0.0,0.10012515249688299
PTC02,PTC,T cell,0.0,0.26196775323420746
PTC02,PTC,T cell,0.0,0.33215808720552176
PTC02,PTC,B cell,0.0,0.1912519742039595
PTC02,PTC,B cell,0.0,0.2741535445043637
PTC02,PTC,B cell,0.0,0.267385576766823
PTC02,PTC,T cell,0.0,0.13440710883707188
PTC02,PTC,T cell,0.0,0.15229860195537206
PTC02,PTC,T cell,0.0,0.16550922182545505
PTC02,PTC,T cell,0.0,0.04455971951572754
PTC02,PTC,B cell,0.0,0.19123772371286935
PTC02,PTC,T cell,0.0,0.235599058873333
PTC02,PTC,T cell,0.0,0.04920608940356974
PTC02,PTC,B cell,0.0,0.1343270826857324
PTC02,PTC,T cell,0.0,0.13796708981273442
PTC02,PTC,T cell,0.0,0.11802744237372449
PTC02,PTC,T cell,0.0,0.09238497985089295
PTC02,PTC,T cell,0.0,0.10905978978697789
PTC02,PTC,B cell,0.0,0.19118111954569755
PTC02,PTC,T cell,0.0,0.21284041014824104
PTC02,PTC,T cell,0.0,0.2601401736336579
PTC02,PTC,B cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.05899308670214417
PTC02,PTC,T cell,0.0,0.12390264472767207
PTC02,PTC,B cell,0.0,0.2893862483764058
PTC02,PTC,B cell,0.0,0.16936460713577034
PTC02,PTC,B cell,0.0,0.19989818810924284
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.043372530608197235
PTC02,PTC,B cell,0.0,0.301969792645755
PTC02,PTC,T cell,0.0,0.11564622905886969
PTC02,PTC,B cell,0.0,0.13756148524048703
PTC02,PTC,T cell,0.0,0.09344516564594302
PTC02,PTC,T cell,0.0,0.3695516568500951
PTC02,PTC,B cell,0.0,0.2820586893073224
PTC02,PTC,T cell,0.0,0.39361207032013357
PTC02,PTC,T cell,0.0,0.2843687036041207
PTC02,PTC,T cell,0.0,0.11833882512612535
PTC02,PTC,B cell,0.0,0.0374976056799259
PTC02,PTC,B cell,0.0,0.06099700367361925
PTC02,PTC,B cell,0.0,0.16864974646545963
PTC02,PTC,T cell,0.0,0.0694198862047439
PTC02,PTC,B cell,0.0,0.05641928202683433
PTC02,PTC,T cell,0.0,0.2360619903396419
PTC02,PTC,B cell,0.0,0.18761175770206706
PTC02,PTC,T cell,0.0,0.05340882820930668
PTC02,PTC,T cell,0.0,0.07312828162516422
PTC02,PTC,B cell,0.0,0.06869852291053397
PTC02,PTC,T cell,0.0,0.1266983316742975
PTC02,PTC,T cell,0.0,0.1347829721498005
PTC02,PTC,T cell,0.0,0.44935823780796125
PTC02,PTC,T cell,0.0,0.1664513724629145
PTC02,PTC,B cell,0.0,0.06932140874564532
PTC02,PTC,T cell,0.0,0.3643329028556052
PTC02,PTC,T cell,0.0,0.2792907925519541
PTC02,PTC,B cell,0.0,0.20904829981209752
PTC02,PTC,T cell,0.0,0.10655233497740076
PTC02,PTC,T cell,0.0,0.3346650376319787
PTC02,PTC,T cell,0.0,0.11936041566576557
PTC02,PTC,T cell,0.0,0.3334508190556458
PTC02,PTC,NK cell,0.0,0.1907256116646972
PTC02,PTC,T cell,0.0,0.11612529382390877
PTC02,PTC,B cell,0.0,0.10149515132344548
PTC02,PTC,T cell,0.0,0.17382873021255354
PTC02,PTC,T cell,0.0,0.146096064568288
PTC02,PTC,B cell,0.0,0.1894959009457223
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.18936666780503264
PTC02,PTC,T cell,0.0,0.12340240095018475
PTC02,PTC,T cell,0.0,0.23081319824377614
PTC02,PTC,T cell,0.0,0.17305046602194768
PTC02,PTC,B cell,0.0,0.1819578821338855
PTC02,PTC,B cell,0.0,0.2987376581439524
PTC02,PTC,B cell,0.0,0.10453163512721465
PTC02,PTC,T cell,0.0,0.28383502245973496
PTC02,PTC,B cell,0.0,0.19508058110781365
PTC02,PTC,T cell,0.0,0.25469980566258976
PTC02,PTC,T cell,0.0,0.18160949875301535
PTC02,PTC,T cell,0.0,0.05274174092048206
PTC02,PTC,T cell,0.0,0.12224609479040566
PTC02,PTC,B cell,0.0,0.20460487584329135
PTC02,PTC,T cell,0.0,0.10446182592052779
PTC02,PTC,B cell,0.0,0.0981553120388688
PTC02,PTC,T cell,0.0,0.173905357675733
PTC02,PTC,B cell,0.0,0.16668055392365158
PTC02,PTC,B cell,0.0,0.11290099469377925
PTC02,PTC,T cell,0.0,0.1753623234709924
PTC02,PTC,T cell,0.0,0.20648507891976128
PTC02,PTC,B cell,0.0,0.29350859110498373
PTC02,PTC,T cell,0.0,0.343360405626897
PTC02,PTC,B cell,0.0,0.19855561528714594
PTC02,PTC,T cell,0.0,0.12080838827016792
PTC02,PTC,T cell,0.0,0.11045964157353275
PTC02,PTC,T cell,0.0,0.19200485053799415
PTC02,PTC,T cell,0.0,0.46160928981472993
PTC02,PTC,T cell,0.0,0.20813582195927743
PTC02,PTC,T cell,0.0,0.21609411540643192
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.41638476149424936
PTC02,PTC,B cell,0.0,0.22826845154113734
PTC02,PTC,B cell,0.0,0.11487077331032435
PTC02,PTC,T cell,0.0,0.3036615829223218
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.35309451208793746
PTC02,PTC,T cell,0.0,0.09475370876995896
PTC02,PTC,T cell,0.0,0.12026083355491096
PTC02,PTC,T cell,0.0,0.16413333263768415
PTC02,PTC,T cell,0.0,0.06342968931819988
PTC02,PTC,B cell,0.0,0.322787456031904
PTC02,PTC,T cell,0.0,0.11455093890972631
PTC02,PTC,T cell,0.0,0.11397390633810918
PTC02,PTC,T cell,0.0,0.2662108927825859
PTC02,PTC,T cell,0.0,0.17583234180822258
PTC02,PTC,T cell,0.0,0.17818450712637923
PTC02,PTC,T cell,0.0,0.3745011612328871
PTC02,PTC,B cell,0.0,0.1765062328580683
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.10644455588226595
PTC02,PTC,T cell,0.0,0.23582625105574634
PTC02,PTC,B cell,0.0,0.07793939631035218
PTC02,PTC,NK cell,0.0,0.05340328648986828
PTC02,PTC,B cell,0.0,0.18198853678396104
PTC02,PTC,B cell,0.0,0.11939313964624682
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.14196183562414044
PTC02,PTC,B cell,0.0,0.09373654229408773
PTC02,PTC,T cell,0.0,0.09948484992206598
PTC02,PTC,T cell,0.0,0.05324861899645438
PTC02,PTC,T cell,0.0,0.2926705480282481
PTC02,PTC,T cell,0.0,0.2084021983257263
PTC02,PTC,B cell,0.0,0.24991124505505904
PTC02,PTC,B cell,0.0,0.1596633033732304
PTC02,PTC,T cell,0.0,0.23522014951147488
PTC02,PTC,B cell,0.0,0.12205321923444296
PTC02,PTC,B cell,0.0,0.08486549990765935
PTC02,PTC,T cell,0.0,0.11799992622451076
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.18015501651552673
PTC02,PTC,B cell,0.0,0.14366609801674313
PTC02,PTC,T cell,0.0,0.17885352259333087
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.15659427209944082
PTC02,PTC,T cell,0.0,0.14560640888454598
PTC02,PTC,T cell,0.0,0.2671445926522382
PTC02,PTC,B cell,0.0,0.14931646053346792
PTC02,PTC,B cell,0.0,0.30645546898633225
PTC02,PTC,T cell,0.0,0.09744601829662643
PTC02,PTC,T cell,0.0,0.19285588450850305
PTC02,PTC,T cell,0.0,0.18889549653656698
PTC02,PTC,B cell,0.0,0.1461457930384772
PTC02,PTC,B cell,0.0,0.2860014690743671
PTC02,PTC,T cell,0.0,0.11648272527885238
PTC02,PTC,B cell,0.0,0.12626575465921397
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.058685449138205184
PTC02,PTC,T cell,0.0,0.10143847086652852
PTC02,PTC,T cell,0.0,0.04708480539675321
PTC02,PTC,T cell,0.0,0.16190797293711093
PTC02,PTC,B cell,0.0,0.43993677738816883
PTC02,PTC,T cell,0.0,0.18343347587800546
PTC02,PTC,T cell,0.0,0.4421828570626905
PTC02,PTC,T cell,0.0,0.17983297172592774
PTC02,PTC,T cell,0.0,0.2596499915480536
PTC02,PTC,T cell,0.0,0.200802620560534
PTC02,PTC,B cell,0.0,0.17103402146516017
PTC02,PTC,B cell,0.0,0.24696084029178467
PTC02,PTC,T cell,0.0,0.3975041368551462
PTC02,PTC,T cell,0.0,0.32548838358869137
PTC02,PTC,T cell,0.0,0.3036680969485927
PTC02,PTC,T cell,0.0,0.14062089523661908
PTC02,PTC,T cell,0.0,0.19642865872582502
PTC02,PTC,T cell,0.0,0.5069354860978391
PTC02,PTC,T cell,0.0,0.10433125437514622
PTC02,PTC,T cell,0.0,0.17498179547297174
PTC02,PTC,T cell,0.0,0.1898804586167956
PTC02,PTC,B cell,0.0,0.31244597065130686
PTC02,PTC,B cell,0.0,0.2933584714080733
PTC02,PTC,T cell,0.0,0.4438366414404979
PTC02,PTC,T cell,0.0,0.28293595886961437
PTC02,PTC,B cell,0.0,0.11254144324706274
PTC02,PTC,T cell,0.0,0.6682217856489137
PTC02,PTC,B cell,0.0,0.22678107631512556
PTC02,PTC,T cell,0.0,0.2427727804521084
PTC02,PTC,T cell,0.0,0.07432101054250724
PTC02,PTC,T cell,0.0,0.04999123166056646
PTC02,PTC,B cell,0.0,0.15812818422624658
PTC02,PTC,T cell,0.0,0.08826962637031757
PTC02,PTC,T cell,0.0,0.2602077115835695
PTC02,PTC,T cell,0.0,0.21630753133788735
PTC02,PTC,T cell,0.0,0.04868646443067948
PTC02,PTC,B cell,0.0,0.16751328831790302
PTC02,PTC,T cell,0.0,0.5046452252640261
PTC02,PTC,NK cell,0.0,0.062098504825024686
PTC02,PTC,T cell,0.0,0.1851366758815761
PTC02,PTC,B cell,0.0,0.37948340304261863
PTC02,PTC,B cell,0.0,0.26857168333126263
PTC02,PTC,T cell,0.0,0.241446559392876
PTC02,PTC,T cell,0.0,0.179301207964689
PTC02,PTC,B cell,0.0,0.14270579095892957
PTC02,PTC,T cell,0.0,0.1183864324770838
PTC02,PTC,T cell,0.0,0.2484503587512383
PTC02,PTC,T cell,0.0,0.251049696943995
PTC02,PTC,T cell,0.0,0.12438198530829109
PTC02,PTC,B cell,0.0,0.2779682539693066
PTC02,PTC,T cell,0.0,0.15683055741075444
PTC02,PTC,B cell,0.0,0.09192592167637717
PTC02,PTC,B cell,0.0,0.28196993519431246
PTC02,PTC,T cell,0.0,0.10980953139858561
PTC02,PTC,T cell,0.0,0.0482095180046476
PTC02,PTC,T cell,0.0,0.15092156076611543
PTC02,PTC,B cell,0.0,0.16485865756653934
PTC02,PTC,B cell,0.0,0.14813769953560404
PTC02,PTC,B cell,0.0,0.1820868853328763
PTC02,PTC,T cell,0.0,0.11175049442780122
PTC02,PTC,B cell,0.0,0.09226627918989981
PTC02,PTC,B cell,0.0,0.201563531690228
PTC02,PTC,T cell,0.0,0.23678704546146603
PTC02,PTC,B cell,0.0,0.18313574526893583
PTC02,PTC,B cell,0.0,0.2362204100073727
PTC02,PTC,B cell,0.0,0.3254841470930667
PTC02,PTC,T cell,0.0,0.10522522263366572
PTC02,PTC,B cell,0.0,0.0
PTC02,PTC,Myeloid cell,0.0,0.28782998952415206
PTC02,PTC,B cell,0.0,0.09025832180348106
PTC02,PTC,T cell,0.0,0.14030193586809647
PTC02,PTC,T cell,0.0,0.31510684531809996
PTC02,PTC,T cell,0.0,0.09784311365866526
PTC02,PTC,B cell,0.0,0.19116437847627868
PTC02,PTC,T cell,0.0,0.13810333084388204
PTC02,PTC,T cell,0.0,0.13830085417365934
PTC02,PTC,T cell,0.0,0.23117936051350713
PTC02,PTC,T cell,0.0,0.252199911811631
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.15650703245924646
PTC02,PTC,T cell,0.0,0.1831885200269917
PTC02,PTC,NK cell,0.0,0.29434800150508156
PTC02,PTC,B cell,0.0,0.1592131890369759
PTC02,PTC,T cell,0.0,0.08317843489217586
PTC02,PTC,T cell,0.0,0.21909966243737422
PTC02,PTC,T cell,0.0,0.17048407829306805
PTC02,PTC,B cell,0.0,0.19516512308781453
PTC02,PTC,T cell,0.0,0.23632266790065237
PTC02,PTC,T cell,0.0,0.2681330365774835
PTC02,PTC,T cell,0.0,0.1574565462750024
PTC02,PTC,B cell,0.0,0.06295784523946558
PTC02,PTC,T cell,0.0,0.3436955918172402
PTC02,PTC,T cell,0.0,0.10938775229076288
PTC02,PTC,B cell,0.0,0.25901574734994304
PTC02,PTC,B cell,0.0,0.24193789449087755
PTC02,PTC,T cell,0.0,0.24213070572469034
PTC02,PTC,Myeloid cell,0.0,0.2555825143942324
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.15611296979375155
PTC02,PTC,T cell,0.0,0.35463439713323536
PTC02,PTC,B cell,0.0,0.2992892759352018
PTC02,PTC,T cell,0.0,0.4248685345597817
PTC02,PTC,T cell,0.0,0.3309637921626931
PTC02,PTC,T cell,0.0,0.2739050347441458
PTC02,PTC,B cell,0.0,0.09932879838989
PTC02,PTC,B cell,0.0,0.19262459435795232
PTC02,PTC,B cell,0.0,0.2519056382858679
PTC02,PTC,T cell,0.0,0.29469477528479904
PTC02,PTC,T cell,0.0,0.21945531338333688
PTC02,PTC,T cell,0.0,0.2337942758233017
PTC02,PTC,B cell,0.0,0.1575043014918359
PTC02,PTC,B cell,0.0,0.1899978235578576
PTC02,PTC,B cell,0.0,0.18910861534891893
PTC02,PTC,T cell,0.0,0.20293596197298816
PTC02,PTC,B cell,0.0,0.11520815852618388
PTC02,PTC,B cell,0.0,0.0
PTC02,PTC,Myeloid cell,0.0,0.20126057882627174
PTC02,PTC,B cell,0.0,0.23693470846064488
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.16272867333158622
PTC02,PTC,T cell,0.0,0.11085550007206015
PTC02,PTC,B cell,0.0,0.3502114105320153
PTC02,PTC,B cell,0.0,0.2807209574848074
PTC02,PTC,T cell,0.0,0.1252689850333205
PTC02,PTC,T cell,0.0,0.1040272607115222
PTC02,PTC,T cell,0.0,0.1652100287092047
PTC02,PTC,Myeloid cell,0.0,0.3679319925663733
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.18048494465245313
PTC02,PTC,T cell,0.0,0.1339284529721559
PTC02,PTC,B cell,0.0,0.13442732732485757
PTC02,PTC,T cell,0.0,0.12459855949761425
PTC02,PTC,B cell,0.0,0.2643398267261723
PTC02,PTC,T cell,0.0,0.3267705486344319
PTC02,PTC,T cell,0.0,0.04491707306477924
PTC02,PTC,T cell,0.0,0.1238441618893668
PTC02,PTC,T cell,0.0,0.22022218816166317
PTC02,PTC,T cell,0.0,0.14839436968643133
PTC02,PTC,T cell,0.0,0.2215730463171062
PTC02,PTC,T cell,0.0,0.2625992923162586
PTC02,PTC,B cell,0.0,0.2132260466731865
PTC02,PTC,T cell,0.0,0.11023561903052875
PTC02,PTC,B cell,0.0,0.17414940385310584
PTC02,PTC,T cell,0.0,0.31840379124256507
PTC02,PTC,T cell,0.0,0.22484679412990938
PTC02,PTC,T cell,0.0,0.1871800093928822
PTC02,PTC,B cell,0.0,0.06773135597905905
PTC02,PTC,B cell,0.0,0.25089460717764916
PTC02,PTC,T cell,1.2270321869520793,0.6999688213553988
PTC02,PTC,T cell,0.0,0.050374350787035546
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.2173436872138902
PTC02,PTC,T cell,0.0,0.12242472936648421
PTC02,PTC,B cell,0.0,0.1638338437093372
PTC02,PTC,B cell,0.0,0.20980465827729883
PTC02,PTC,B cell,0.0,0.20393401230682126
PTC02,PTC,B cell,0.0,0.23209011730814566
PTC02,PTC,T cell,0.0,0.3237479411900002
PTC02,PTC,B cell,0.0,0.24906788544561126
PTC02,PTC,T cell,0.0,0.19177749965780258
PTC02,PTC,T cell,0.0,0.4271581413617817
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.20474328986337353
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.33039602546352337
PTC02,PTC,T cell,0.0,0.10446182592052779
PTC02,PTC,T cell,0.0,0.09404355800141301
PTC02,PTC,B cell,0.0,0.05140864765264249
PTC02,PTC,B cell,0.0,0.19125707325910624
PTC02,PTC,T cell,0.0,0.12570984036479882
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.41072831626906503
PTC02,PTC,T cell,0.0,0.22855708785837375
PTC02,PTC,T cell,0.0,0.2174310479920353
PTC02,PTC,B cell,0.0,0.4032001698339627
PTC02,PTC,T cell,0.0,0.1890166443705034
PTC02,PTC,B cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.326234541460885
PTC02,PTC,T cell,0.0,0.20892365184105557
PTC02,PTC,T cell,0.0,0.13526060698809464
PTC02,PTC,T cell,0.0,0.24176613986399265
PTC02,PTC,T cell,0.0,0.19945562240421
PTC02,PTC,T cell,0.0,0.3137281033137259
PTC02,PTC,T cell,0.0,0.5973604447820997
PTC02,PTC,T cell,0.0,0.21190383848113498
PTC02,PTC,T cell,0.0,0.06127206913003394
PTC02,PTC,B cell,0.0,0.16588875024420663
PTC02,PTC,T cell,0.0,0.10362056180886664
PTC02,PTC,T cell,0.0,0.09916233152075922
PTC02,PTC,B cell,0.0,0.07264362962589535
PTC02,PTC,T cell,0.0,0.33868951813470044
PTC02,PTC,T cell,0.0,0.7302923882823591
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.233981221856025
PTC02,PTC,B cell,0.0,0.2790675024531117
PTC02,PTC,B cell,0.0,0.29220145200228487
PTC02,PTC,T cell,0.0,0.20923812932685645
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.21744855564255275
PTC02,PTC,T cell,0.0,0.1024814495922353
PTC02,PTC,T cell,0.0,0.39718762219796744
PTC02,PTC,T cell,0.0,0.1917092940278989
PTC02,PTC,B cell,0.0,0.19218188677800882
PTC02,PTC,T cell,0.0,0.3161765909473083
PTC02,PTC,T cell,0.0,0.0758777625341462
PTC02,PTC,T cell,0.0,0.1431456613574256
PTC02,PTC,T cell,0.0,0.24196377412733916
PTC02,PTC,T cell,0.0,0.15627830806310886
PTC02,PTC,B cell,0.0,0.1207467933967103
PTC02,PTC,B cell,0.0,0.33798151518831526
PTC02,PTC,T cell,0.0,0.18931012658574067
PTC02,PTC,T cell,0.0,0.18294638844474878
PTC02,PTC,B cell,0.0,0.1876977892252628
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.26979114687327127
PTC02,PTC,B cell,0.0,0.35253687968691527
PTC02,PTC,T cell,0.0,0.28257055240631046
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.17583853055519935
PTC02,PTC,T cell,0.0,0.05734647939387764
PTC02,PTC,T cell,0.0,0.039927282686103266
PTC02,PTC,T cell,0.0,0.10420976327152126
PTC02,PTC,B cell,0.0,0.05927646325510875
PTC02,PTC,B cell,0.0,0.2148807903862935
PTC02,PTC,B cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.25995857004257883
PTC02,PTC,B cell,0.0,0.043910127154103036
PTC02,PTC,T cell,0.0,0.1344998669194553
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.1212299530270067
PTC02,PTC,T cell,0.0,0.08793222892371594
PTC02,PTC,B cell,0.0,0.23170004017592843
PTC02,PTC,T cell,0.0,0.35060657510295
PTC02,PTC,T cell,0.0,0.2314333336521467
PTC02,PTC,T cell,0.0,0.5198553341909181
PTC02,PTC,B cell,0.0,0.16938898190206886
PTC02,PTC,T cell,0.0,0.394029539067253
PTC02,PTC,T cell,0.0,0.21305481968326356
PTC02,PTC,B cell,0.0,0.05281197080084609
PTC02,PTC,T cell,0.0,0.1914787735175283
PTC02,PTC,B cell,0.0,0.2538518967745482
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.421261624444821
PTC02,PTC,T cell,0.0,0.3369782607022432
PTC02,PTC,T cell,0.0,0.1837266027322863
PTC02,PTC,B cell,0.0,0.19284936739999614
PTC02,PTC,T cell,0.0,0.17219989411251
PTC02,PTC,T cell,0.0,0.329806746135591
PTC02,PTC,T cell,0.0,0.26439815715992454
PTC02,PTC,T cell,0.0,0.18371203380311923
PTC02,PTC,T cell,0.0,0.05628237814133
PTC02,PTC,B cell,0.0,0.04980437880033411
PTC02,PTC,T cell,0.0,0.05129148642710763
PTC02,PTC,T cell,0.0,0.2945743125517418
PTC02,PTC,T cell,0.0,0.22279043505947982
PTC02,PTC,B cell,0.0,0.33662404840816673
PTC02,PTC,B cell,0.0,0.10071677254454801
PTC02,PTC,T cell,0.0,0.12860825417467903
PTC02,PTC,T cell,0.0,0.2595800707771845
PTC02,PTC,T cell,0.0,0.13023113688532129
PTC02,PTC,B cell,0.0,0.14395108938075382
PTC02,PTC,T cell,0.0,0.44287776578711857
PTC02,PTC,B cell,0.0,0.21850644643911946
PTC02,PTC,T cell,0.0,0.210529762718703
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.43282430986609216
PTC02,PTC,T cell,0.0,0.07988984517165645
PTC02,PTC,T cell,0.0,0.23760119316546227
PTC02,PTC,T cell,0.0,0.1367025436949222
PTC02,PTC,B cell,0.0,0.28650815806217633
PTC02,PTC,B cell,0.0,0.08341862561025576
PTC02,PTC,T cell,0.0,0.09256483608881354
PTC02,PTC,T cell,0.0,0.30208874280417874
PTC02,PTC,T cell,0.0,0.2436214938836247
PTC02,PTC,T cell,0.0,0.05364829873968583
PTC02,PTC,T cell,0.0,0.17634108340999316
PTC02,PTC,T cell,0.0,0.24405708690046227
PTC02,PTC,B cell,0.0,0.19201559850308444
PTC02,PTC,T cell,0.0,0.19723105636682636
PTC02,PTC,T cell,0.0,0.15770915650163717
PTC02,PTC,T cell,0.0,0.04584949219113253
PTC02,PTC,B cell,0.0,0.38239156521491674
PTC02,PTC,T cell,0.0,0.17066111881280463
PTC02,PTC,B cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.26777049562136696
PTC02,PTC,B cell,0.0,0.2766290994918617
PTC02,PTC,T cell,0.0,0.2244512679887124
PTC02,PTC,T cell,0.0,0.16357343159873178
PTC02,PTC,B cell,0.0,0.4982756899980569
PTC02,PTC,T cell,0.0,0.2123455061048519
PTC02,PTC,T cell,0.0,0.10741662472823549
PTC02,PTC,T cell,0.0,0.2842694010312023
PTC02,PTC,T cell,0.0,0.2667099435882784
PTC02,PTC,T cell,0.0,0.3045833026139243
PTC02,PTC,T cell,0.0,0.3256323117048728
PTC02,PTC,T cell,0.0,0.1960647756796405
PTC02,PTC,B cell,0.0,0.19092034358153542
PTC02,PTC,T cell,0.0,0.1959457182214233
PTC02,PTC,NK cell,0.0,0.3058196720080246
PTC02,PTC,B cell,0.0,0.1975624641634861
PTC02,PTC,T cell,0.0,0.2174990697749442
PTC02,PTC,B cell,0.0,0.14841015589878637
PTC02,PTC,B cell,0.0,0.13587627741398364
PTC02,PTC,T cell,0.0,0.14207550234048152
PTC02,PTC,T cell,0.0,0.1507135400596086
PTC02,PTC,B cell,0.0,0.17577593384374327
PTC02,PTC,T cell,0.0,0.10315953061399964
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,T cell,0.0,0.25086993164985
PTC02,PTC,B cell,0.0,0.2287487493796378
PTC02,PTC,T cell,0.0,0.20558396558453745
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.14516314180877024
PTC02,PTC,T cell,0.0,0.2664555726383135
PTC02,PTC,B cell,0.0,0.18451865433257317
PTC02,PTC,B cell,0.0,0.16492042973166213
PTC02,PTC,T cell,0.0,0.15009820293323894
PTC02,PTC,B cell,0.0,0.14387148404850159
PTC02,PTC,T cell,0.0,0.0
PTC02,PTC,B cell,0.0,0.2334222860327308
PTC02,PTC,T cell,0.0,0.3403829308605023
PTC02,PTC,T cell,0.0,0.06844905390931572
PTC02,PTC,T cell,0.0,0.2325350758554982
PTC02,PTC,B cell,0.0,0.22466109412551324
PTC02,PTC,Myeloid cell,0.0,0.1996466301582738
PTC02,PTC,T cell,0.0,0.1881375388221539
PTC02,PTC,T cell,0.0,0.11078022210519418
PTC02,PTC,B cell,0.0,0.1638729252508958
PTC02,PTC,T cell,0.0,0.259911797013091
PTC02,PTC,T cell,0.0,0.1656383663271464
PTC02,PTC,NK cell,0.0,0.36946663314948275
